Qu1,Qu2,ID1,ID2,d_beh,Type,d_arc,rank_beh,rank_arc,rank_gap
Should the federal government allocate more funding for health insurance premium subsidies?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",32215,32280,0.26843004667230164,Real-Symmetric,1.2136900277505625,329,365,36
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Social services""?",32215,32281,0.21385838387149647,Real-Symmetric,0.9309753722971877,54,6,48
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Education and research""?",32215,32282,0.26567285514425076,Real-Symmetric,1.3064428480602321,309,839,530
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Agriculture""?",32215,32283,0.38006374234672485,Real-Symmetric,1.4143670402148993,2043,1631,412
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Public transport""?",32215,32284,0.2603023604641983,Real-Symmetric,1.2595187674951418,268,573,305
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",32215,32285,0.2869136998466134,Real-Symmetric,1.2864715060446008,521,726,205
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Public security""?",32215,32286,0.374048689305265,Real-Symmetric,1.3864538857129807,1934,1410,524
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""National defence""?",32215,32287,0.28604785717237674,Real-Symmetric,1.2252745942941539,507,415,92
Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Development assistance""?",32215,32288,0.2698961564977594,Real-Symmetric,1.139500025125749,349,138,211
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",32216,32217,0.3320157317654537,Real-Symmetric,1.4943310157936678,1216,2242,1026
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],32216,32218,0.3375201814407627,Real-Symmetric,1.4495563619560958,1324,1913,589
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government provide more financial support for public housing construction? [BePart question],32216,32219,0.35441681788347945,Real-Symmetric,1.5342353832273292,1601,2499,898
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,32216,32220,0.43838917826323565,Real-Symmetric,1.5592243973856534,2714,2673,41
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,32216,32221,0.39974964095796295,Real-Symmetric,1.5387320732454208,2343,2530,187
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32216,32222,0.37104947584232717,Real-Symmetric,1.5271881542642796,1865,2454,589
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,32216,32223,0.3382125603864734,Real-Symmetric,1.5675616018590155,1341,2737,1396
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,32216,32224,0.3599975047825002,Real-Symmetric,1.5662126115050936,1694,2726,1032
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",32216,32225,0.43152954168967417,Real-Symmetric,1.569526592753014,2672,2765,93
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should the federal government raise the requirements for the gymnasiale matura?,32216,32226,0.41036296474745043,Real-Symmetric,1.5533087234346339,2459,2632,173
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",32216,32227,0.3055448705619879,Real-Symmetric,1.5208049474475847,765,2406,1641
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?","Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",32216,32228,0.4231735601082335,Real-Symmetric,1.5571466011707216,2602,2663,61
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,32216,32229,0.38221029616378455,Real-Symmetric,1.566813831726131,2080,2730,650
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,32216,32230,0.40068670382165605,Real-Symmetric,1.5540111425657737,2357,2636,279
"For married couples, the pension is currently limited to 150% of the maximum individual AHV pension (capping). Should this limit be eliminated?",Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32216,32231,0.4137983960707571,Real-Symmetric,1.5680428878869055,2494,2741,247
