ID1,ID2,Qu1,Qu2,correlation,abs_correlation
32218,32272,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,-0.2883222408508423,0.2883222408508423
32254,32275,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",-0.2880753397263759,0.2880753397263759
32230,32277,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.28794747312047686,0.28794747312047686
32225,32262,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",Are you in favour of lowering the voting age to 16?,0.287655971470743,0.287655971470743
32214,32240,"Do you support an increase in the retirement age (e.g., to 67)?","Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",-0.2876108044245374,0.2876108044245374
32272,32280,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",-0.28703383219586226,0.28703383219586226
32244,32247,Are you in favor of stricter controls on equal pay for women and men?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",-0.28701228288866376,0.28701228288866376
32215,32284,Should the federal government allocate more funding for health insurance premium subsidies?,"Should the federal government spend more or less in the area of ""Public transport""?",0.286971203094804,0.286971203094804
32214,32281,"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Social services""?",-0.28693279393434595,0.28693279393434595
32223,32261,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",0.2866211695610241,0.2866211695610241
32251,32255,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.28648144355202554,0.28648144355202554
32260,32273,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],-0.28639755628717056,0.28639755628717056
32218,32245,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should busy sections of highways be widened?,-0.28623724653531135,0.28623724653531135
