Qu1,Qu2,ID1,ID2,Distance,Type
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32266,32272,0.4956649970022443,Real-Symmetric
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],32266,32268,0.49566944630161364,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,32244,32251,0.49616246986514967,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,32224,32259,0.49626361011511544,Real-Symmetric
"Do you support an increase in the retirement age (e.g., to 67)?","Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",32214,32222,0.4968823750266471,Real-Symmetric
Should cannabis use be legalized? [BePart question],Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32232,32256,0.4969014478638195,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",32221,32260,0.4969219593433896,Real-Symmetric
"Do you support an increase in the retirement age (e.g., to 67)?",Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32214,32254,0.49734291740537145,Real-Symmetric
"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,32228,32231,0.49816893035656834,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],32237,32238,0.4986806390091711,Real-Symmetric
Are you in favour of lowering the voting age to 16?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32262,32264,0.4987786396188462,Real-Symmetric
Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],32251,32256,0.49929688607820066,Real-Symmetric
Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,32251,32254,0.4998354641083603,Real-Symmetric
Should the construction of new nuclear power plants in Switzerland be allowed again?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32249,32272,0.5004227758199322,Real-Symmetric
Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32258,32270,0.5004392125336344,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Are you in favor of closer relations with the European Union (EU)?,32221,32269,0.5006368872365864,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",32244,32264,0.5010067817244217,Real-Symmetric
"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32266,32270,0.5010210578893949,Real-Symmetric
